type,ride_id,rideable_type,started_at,ended_at,lat,lng,other_lat,other_lng,member_casual,distance,distance_from_toll_line,toll_area,days_after_toll
end,55982283638D5B4D,electric_bike,2024-12-09 16:26:44.138,2024-12-09 16:28:58.132,40.76171227910671,-73.98655101656914,40.76669671,-73.99061728,member,0.0064326549432632074,0.00829010774594792,false,-27
end,6BE01452CA5A6AD7,electric_bike,2025-01-25 01:10:47.677,2025-01-25 01:17:47.539,40.74901271,-73.98848395,40.75929124,-73.98859651,member,0.010279146302807159,0.020754977158016528,false,20
end,255993BE01ACD1E8,electric_bike,2024-12-31 14:29:58.91,2024-12-31 14:34:59.626,40.78524672,-73.97667321,40.7919557,-73.968087,member,0.010896486351322654,0.01723317246132239,true,-5
end,C62E82C02E7FF4F2,classic_bike,2024-12-14 19:05:49.478,2024-12-14 19:17:06.508,40.75325964,-73.94335788,40.75186951421875,-73.93349289894103,casual,0.009962444528402916,0.016369016189866994,true,-22
end,F28FE8BF43B5795C,electric_bike,2024-12-04 08:32:38.982,2024-12-04 08:38:28.316,40.75828065,-73.97069431,40.77118287540658,-73.96409422159195,member,0.01449236307288083,0.00535262585723873,false,-32
start,384FEF4CC112ED63,electric_bike,2024-12-12 07:47:47.412,2024-12-12 07:49:41.144,40.76695317,-73.98169333,40.76017739537783,-73.98486793041229,casual,0.007482593768752941,0.0015830308697892797,false,-24
start,5CDD7EA786BE6630,classic_bike,2024-12-29 20:28:11.34,2024-12-29 20:30:06.999,40.76153045158114,-73.99007007479668,40.763604677958625,-73.98917958140373,member,0.0022572978420987285,0.009812708449547907,false,-7
start,F7E7E7D322FAD4C2,electric_bike,2024-12-11 05:26:41.608,2024-12-11 05:32:36.853,40.75640548,-73.9900262,40.757334,-73.974235,member,0.015818474857921854,0.014525768495968136,false,-25
end,48BDE9547BE37B1F,electric_bike,2025-01-03 14:37:04.517,2025-01-03 14:59:17.081,40.75992262,-73.97648516,40.73139303364151,-73.98286700248718,member,0.029234657708235207,0.006066610847235772,false,-2
end,E2F0A4657E8FB943,classic_bike,2024-12-08 14:49:25.567,2024-12-08 15:28:54.427,40.76167,-73.98256,40.750756,-73.978326,casual,0.011706500416438937,0.00679264274596174,false,-28
end,5AA56E8E3D536064,electric_bike,2025-01-25 12:45:59.307,2025-01-25 12:54:56.887,40.75594159,-74.0021163,40.7390169121,-74.0026376103,member,0.016932704640654835,0.01964255925988324,false,20
end,6E3C873F5A09476D,electric_bike,2025-01-23 00:49:40.606,2025-01-23 00:52:07.601,40.763604677958625,-73.98917958140373,40.76167,-73.98256,member,0.006896509027336452,0.00755553094850924,false,18
end,190AC71C8D64689C,electric_bike,2024-12-11 13:31:20.647,2024-12-11 13:36:40.775,40.757334,-73.974235,40.76017739537783,-73.98486793041229,member,0.011006548343030564,0.007589426306341124,false,-25
start,6414A9EE3750CA0D,electric_bike,2024-12-26 19:35:05.167,2024-12-26 19:59:23.304,40.75206862,-73.96784384,40.752694,-74.002353,casual,0.0345148261483369,0.00998845675937969,false,-10
end,4FB0A3E95C2B8016,electric_bike,2024-12-17 10:06:53.013,2024-12-17 10:28:53.143,40.7457121,-73.98194829,40.709957,-74.016538,member,0.04974811769196122,0.021285046836752985,false,-19
end,79E6F2AF5733958E,classic_bike,2024-12-08 20:52:01.912,2024-12-08 21:42:30.418,40.76171227910671,-73.98655101656914,40.74005708567285,-74.0052741765976,casual,0.028626982448540592,0.00829010774594792,false,-28
end,BAF29DCC641C1D58,electric_bike,2024-12-19 19:29:08.938,2024-12-19 19:34:10.49,40.74765947,-73.98490707,40.73829,-73.99006,member,0.010692972255916212,0.02062686413539853,false,-17
end,F40EA032EC5003A6,classic_bike,2025-01-13 14:47:33.525,2025-01-13 14:48:58.932,40.74475148,-73.99915362,40.74345335,-74.00004031,member,0.0015720561863336025,0.02879543502868218,false,8
start,B94EBEDDF81B4B11,electric_bike,2024-12-03 17:39:51.992,2024-12-03 17:51:26.41,40.764555,-73.973473,40.78866499127883,-73.96680057048798,member,0.02501625461690919,0.000631644137194638,false,-33
end,61B5D2E49D2B44FA,classic_bike,2024-12-02 08:04:13.204,2024-12-02 08:05:47.327,40.75714758,-73.97207836,40.755293,-73.967641,member,0.004809327473355734,0.006931201390075049,false,-34
end,6D3312A0EC3850D1,electric_bike,2024-12-05 22:03:29.204,2024-12-05 22:10:50.359,40.749156,-73.9916,40.74144387,-73.97536082,member,0.01797742796423635,0.02182236709634592,false,-31
start,91922B51EE37619A,electric_bike,2024-12-08 22:00:28.287,2024-12-08 22:04:30.772,40.78621,-73.9756,40.7973721,-73.97041192,member,0.012308885022468985,0.01853537595962272,true,-28
end,6418A84AC5B913C7,electric_bike,2024-12-15 15:13:11.121,2024-12-15 15:18:23.235,40.78057799010334,-73.98562431335449,40.765959181657976,-73.98313522338867,member,0.01482919853600168,0.009478247821501576,true,-21
end,26A5AA29BAC95BC5,electric_bike,2024-12-04 09:36:04.719,2024-12-04 09:41:53.01,40.7728384,-73.94989233,40.7806284,-73.9521667,casual,0.008115223896907664,0.0163319132850031,true,-32
end,B75B73A4D57741A2,electric_bike,2025-01-01 12:17:54.511,2025-01-01 13:02:37.911,40.764555,-73.973473,40.752568,-73.996765,casual,0.026195523148049883,0.000631644137194638,false,-4
start,9E3950279FAD2463,classic_bike,2024-12-30 17:21:06.966,2024-12-30 17:35:49.614,40.7462009,-73.98855723,40.7575699,-73.99098507,member,0.011625341632211239,0.023378271447825227,false,-6
end,95918AA7516BFD7B,electric_bike,2024-12-30 14:04:40.206,2024-12-30 14:22:12.828,40.76663814,-73.95348296,40.7801839724239,-73.97728532552719,member,0.027386897975972324,0.00917829356586114,true,-6
end,B5C5993B001BE414,electric_bike,2024-12-08 10:04:18.581,2024-12-08 10:07:38.761,40.7806284,-73.9521667,40.7862586,-73.94552579,member,0.008706367650639802,0.022405483564150636,true,-28
end,76F17FFCA37D895B,classic_bike,2024-12-08 17:45:43.461,2024-12-08 17:57:12.034,40.74394314,-73.97966069,40.75492,-73.98455,member,0.012016522281244639,0.02203696582235731,false,-28
start,C93ECEC9BB11B384,electric_bike,2025-01-27 11:01:38.459,2025-01-27 11:05:26.356,40.770513,-73.988038,40.77966809007312,-73.98093044757842,member,0.01159021033771983,0.0007401927706273173,false,22
start,B04D56DF51BEE491,electric_bike,2024-12-06 17:16:31.542,2024-12-06 17:29:21.324,40.7505853470215,-73.9946848154068,40.78524672,-73.97667321,member,0.03906185743260577,0.021690801283073293,false,-30
end,B9E17D7971E9A30B,classic_bike,2024-12-19 15:34:51.608,2024-12-19 15:36:09.958,40.77237,-73.99005,40.770513,-73.988038,member,0.0027379906866126865,0.00019908243568427105,true,-17
end,BCBD4312B7965000,electric_bike,2025-01-04 09:20:10.727,2025-01-04 09:38:12.621,40.76017739537783,-73.98486793041229,40.8114323,-73.9518776,member,0.06095430377372625,0.009058721831366353,false,-1
end,A3CDF85D2C90B0B1,electric_bike,2025-01-07 21:38:08.061,2025-01-07 21:43:17.893,40.77163851,-73.98261428,40.75929124,-73.98859651,member,0.013720136742234863,0.0023866216922144926,true,2
start,DA727180DA15F9BC,classic_bike,2025-01-01 16:52:18.761,2025-01-01 17:28:54.92,40.74394314,-73.97966069,40.739323,-74.008119,casual,0.02883090532180995,0.02203696582235731,false,-4
start,F6D5C1DF72268C0D,classic_bike,2024-12-25 06:26:25.923,2024-12-25 06:36:49.397,40.75640548,-73.9900262,40.764555,-73.973473,member,0.018450558432486372,0.014525768495968136,false,-11
start,6BF60BF7BF43F376,classic_bike,2024-12-10 11:10:43.543,2024-12-10 11:21:48.891,40.75892386377695,-73.96226227283478,40.77801203,-73.95407149,member,0.020771302636214097,0.0015127735319141612,false,-26
start,B85AAED0C13C4169,electric_bike,2025-01-31 13:27:59.949,2025-01-31 13:31:39.241,40.747832605837715,-74.0005722643582,40.740983,-74.001702,member,0.006942146840308527,0.026497953039215098,false,26
end,9ACEFB4C08275E80,electric_bike,2024-12-14 12:43:19.098,2024-12-14 12:49:26.66,40.749156,-73.9916,40.74848023448579,-73.98255586624146,casual,0.00906934476534793,0.02182236709634592,false,-22
end,EAD0532052E22E40,electric_bike,2025-01-11 03:03:24.099,2025-01-11 03:05:36.793,40.76669671,-73.99061728,40.76009437,-73.99461843,member,0.007720109765940458,0.005255318993144481,false,6
start,05F263BFFFA372F9,classic_bike,2025-01-05 19:40:47.204,2025-01-05 19:49:54.518,40.7806284,-73.9521667,40.77112927,-73.95772297,member,0.01100479927439363,0.022405483564150636,true,0
end,5B79F71C2B2952B1,electric_bike,2025-01-24 13:58:09.247,2025-01-24 14:07:08.575,40.7500727,-73.99839279,40.746202,-73.971822,member,0.02685124205160303,0.02359145286780805,false,19
start,619B2EFC454A32A9,electric_bike,2024-12-04 16:21:46.785,2024-12-04 16:33:30.24,40.76167,-73.98256,40.7801839724239,-73.97728532552719,member,0.01925069779792335,0.00679264274596174,false,-32
end,2CD836ACCC2978D2,electric_bike,2024-12-14 15:49:04.799,2024-12-14 16:11:38.637,40.74526,-73.99062,40.70905623,-74.01043382,casual,0.04127106038382288,0.02504078664640719,false,-22
end,BB4C671E02102622,electric_bike,2024-12-13 10:43:37.985,2024-12-13 10:51:06.587,40.78275,-73.97137,40.799041392882984,-73.96649479866028,member,0.017005207148708637,0.016970554951599444,true,-23
end,EBEA99D78E92F919,electric_bike,2024-12-08 09:49:26.368,2024-12-08 09:54:05.649,40.75038009,-73.98338988,40.73827428,-73.98751968,member,0.01279085156649634,0.017531846067896102,false,-28
end,05D4EB79E4920F48,electric_bike,2025-01-21 10:32:46.772,2025-01-21 10:43:14.118,40.768333,-73.992573,40.74765947,-73.98490707,member,0.02204906631641019,0.00449807498673447,false,16
end,D18E42807AE2184C,electric_bike,2025-01-29 11:44:32.385,2025-01-29 11:49:04.054,40.75594159,-74.0021163,40.746872,-74.00821,member,0.010926602512131633,0.01964255925988324,false,24
end,96FF8CD2D7A32604,electric_bike,2024-12-19 22:07:12.522,2024-12-19 22:17:10.743,40.743366080270214,-73.95960688591003,40.74524768,-73.94733276,member,0.01241751119985915,0.015724214765871346,false,-17
end,D7DBA19DAC614772,electric_bike,2024-12-10 09:30:56.376,2024-12-10 09:45:27.037,40.75462324029105,-73.99516761302948,40.75929124,-73.98859651,member,0.008060373211389204,0.018150009318455576,false,-26
end,FB1BD734AD0B50EB,classic_bike,2025-01-03 17:12:47.429,2025-01-03 17:20:03.428,40.7459849,-73.98629487,40.737006,-73.990134,casual,0.009765222187281068,0.022706645861593582,false,-2
end,9DA842777E81584B,electric_bike,2024-12-29 22:20:48.535,2024-12-29 22:30:57.327,40.764752828526326,-73.97037800510203,40.76009437,-73.99461843,member,0.024683991473737846,0.0007424658218518585,true,-7
start,5805259869A2BD61,electric_bike,2024-12-15 14:09:55.889,2024-12-15 14:30:04.858,40.763954,-73.9646,40.740288,-73.960697,member,0.02398568250019164,0.0022296598844910418,true,-21
start,7A21509E8EFD6F5B,electric_bike,2025-01-01 00:32:39.68,2025-01-01 00:51:01.275,40.7727966,-73.95577801,40.73153937464073,-73.9853024482727,member,0.05073313611106597,0.013787036035543198,true,-4
start,E6A65EC26A90A024,electric_bike,2025-01-08 21:12:10.489,2025-01-08 21:25:58.946,40.756951,-73.982631,40.741723510974715,-73.97809267044067,member,0.01588939448828128,0.011175247697671978,false,3
end,9471DA4FFEFCDAE7,electric_bike,2025-01-31 12:39:02.089,2025-01-31 12:58:43.866,40.75676475086503,-73.99971440439913,40.7937704,-73.971888,member,0.04630039794303985,0.01792401200466834,false,26
start,C052D9D62201D094,classic_bike,2025-01-23 16:30:21.684,2025-01-23 16:33:33.437,40.74901271,-73.98848395,40.74286877312112,-73.98918628692627,member,0.006183949994115872,0.020754977158016528,false,18
end,E1D69077B32FCDDD,electric_bike,2025-01-08 07:18:32.461,2025-01-08 07:27:48.656,40.7687620293096,-73.95840793848038,40.78864,-73.9436,member,0.02478727013624152,0.00905095471403028,true,3
start,DA75721A40F3C6D7,electric_bike,2024-12-12 07:08:10.481,2024-12-12 07:20:58.358,40.747832605837715,-74.0005722643582,40.7262807,-73.98978041,member,0.024102878785044354,0.026497953039215098,false,-24
start,3B2AE36419F78A33,electric_bike,2025-01-08 08:29:39.398,2025-01-08 08:36:53.255,40.768333,-73.992573,40.75462324029105,-73.99516761302948,member,0.01395311893627359,0.00449807498673447,false,3
start,9130DA1D765BD4B9,electric_bike,2025-01-08 19:49:29.414,2025-01-08 19:56:03.727,40.7770575,-73.97898475,40.78866499127883,-73.96680057048798,member,0.016828193134416813,0.008785247195848372,true,3
end,50EC1D6ACAE5DCBE,classic_bike,2025-01-16 14:50:20.866,2025-01-16 15:12:29.05,40.76017739537783,-73.98486793041229,40.7781314,-73.96069399,member,0.03011188597597523,0.009058721831366353,false,11
start,A358131A086A4EE3,electric_bike,2025-01-16 16:28:28.952,2025-01-16 16:33:11.941,40.76340613,-73.97722479,40.75640548,-73.9900262,member,0.014590585951593899,0.003136348495820902,false,11
start,A7981C1651C275CA,classic_bike,2024-12-17 12:56:25.64,2024-12-17 13:02:40.423,40.77163851,-73.98261428,40.76669671,-73.99061728,member,0.009405817148969714,0.0023866216922144926,true,-19
start,CAD918616A4793BC,classic_bike,2025-01-27 18:32:49.112,2025-01-27 18:59:27.248,40.747968,-73.996637,40.777507027547976,-73.98888587951659,member,0.030539057241974202,0.024857973212316885,false,22
start,3E32FC155E820C61,electric_bike,2024-12-05 15:48:11.996,2024-12-05 15:59:03.628,40.744363287066875,-73.9558732509613,40.741119944681465,-73.92103672027588,member,0.03498718536872525,0.014961298141785569,false,-31
end,CB79E88BD18988EB,electric_bike,2024-12-09 10:50:34.775,2024-12-09 11:02:05.365,40.752568,-73.996765,40.7457121,-73.98194829,member,0.016325999511019335,0.02066180823538645,false,-27
end,8B4F30D8E14C369B,electric_bike,2025-01-18 23:39:20.072,2025-01-18 23:48:46.279,40.76669671,-73.99061728,40.758397,-73.98255,member,0.011574376556959564,0.005255318993144481,false,13
end,08B2A7A6B7E5A57B,classic_bike,2025-01-21 08:38:09.681,2025-01-21 08:48:35.7,40.75527307,-73.98316936,40.7667405590595,-73.9790689945221,member,0.012178518070034361,0.012931107971364647,false,16
start,A261E1B7D7F7720B,electric_bike,2025-01-18 14:09:06.86,2025-01-18 14:15:24.486,40.74964,-73.98805,40.75992262,-73.97648516,member,0.015475070219229633,0.02000897249037263,false,13
start,AD78FAEA97C71B99,electric_bike,2024-12-08 11:42:18.618,2024-12-08 12:00:36.694,40.747968,-73.996637,40.76344058,-73.98268129,casual,0.02083656817858109,0.024857973212316885,false,-28
end,27138349187B48E5,electric_bike,2025-01-25 10:33:46.495,2025-01-25 10:36:57.416,40.765959181657976,-73.98313522338867,40.75929124,-73.98859651,member,0.008618996310773975,0.0030555137132152396,false,20
end,C1A9E7609CB3ED1C,electric_bike,2025-01-10 16:17:05.688,2025-01-10 16:20:05.723,40.78720869,-73.98128127,40.78057799010334,-73.98562431335449,member,0.007926424584805424,0.017269880189894914,true,5
end,3868B2DAF3697D62,electric_bike,2024-12-14 01:07:11.905,2024-12-14 01:11:21.849,40.76471851944339,-73.96222069859505,40.76663814,-73.95348296,member,0.008946117528664489,0.0038512496571755828,true,-22
end,13B0C87FAA3565DF,electric_bike,2025-01-02 21:58:20.496,2025-01-02 22:05:45.027,40.76879,-73.9614,40.76340613,-73.97722479,member,0.016715562650443917,0.007924867822083247,true,-3
end,0BB65F4756D793E2,electric_bike,2024-12-06 14:02:47.803,2024-12-06 14:09:17.381,40.75022392,-73.97121414,40.7459849,-73.98629487,member,0.015665175003590562,0.01298848993971431,false,-30
end,E16A437A70029704,classic_bike,2024-12-29 17:22:58.611,2024-12-29 17:38:10.966,40.75892386377695,-73.96226227283478,40.77579376683666,-73.9762057363987,member,0.021886384018431276,0.0015127735319141612,false,-7
end,B98C0FDCC5B12E43,classic_bike,2024-12-01 14:17:22.248,2024-12-01 14:28:56.052,40.75892386377695,-73.96226227283478,40.778301,-73.9488134,member,0.023586979220164544,0.0015127735319141612,false,-35
end,E3D5ACEF859BCEEC,electric_bike,2024-12-11 11:08:31.571,2024-12-11 11:18:13.897,40.74487634,-73.99529885,40.7262807,-73.98978041,member,0.019397190699770604,0.02719616661401986,false,-25
start,7D0CD8B20B6626A2,classic_bike,2024-12-16 18:07:58.972,2024-12-16 18:26:40.008,40.7454973,-74.00197139,40.7153379,-74.01658354,member,0.03351274885744756,0.0291919029036113,false,-20
end,65DB43030D5D16EB,electric_bike,2024-12-12 19:47:30.144,2024-12-12 19:52:24.066,40.747968,-73.996637,40.741981599940225,-74.00831580162048,member,0.013123695857727198,0.024857973212316885,false,-24
end,72A561E27A78A76B,electric_bike,2025-01-29 15:17:53.579,2025-01-29 15:21:17.497,40.756403523272496,-73.99410143494606,40.76153045158114,-73.99007007479668,member,0.006522059378446719,0.01609648263206924,false,24
start,B222AB581C4575FC,electric_bike,2024-12-13 20:23:54.329,2024-12-13 22:09:28.925,40.766368,-73.971518,40.7505853470215,-73.9946848154068,member,0.028032007975390547,0.0017942617762072178,true,-23
end,4AFAE7562768B1E8,electric_bike,2025-01-25 12:38:20.202,2025-01-25 13:15:45.657,40.7835016,-73.955327,40.71286844,-73.95698119,member,0.07065252745756283,0.02384055316898127,true,20
start,5E3DF86660C12613,electric_bike,2024-12-19 20:05:06.88,2024-12-19 20:13:07.896,40.7727966,-73.95577801,40.77579376683666,-73.9762057363987,casual,0.020646428622564484,0.013787036035543198,true,-17
start,0EFA70BD7E7087B9,electric_bike,2024-12-19 06:32:15.628,2024-12-19 06:34:11.5,40.77095553869235,-73.95356208096926,40.7687620293096,-73.95840793848038,member,0.005319193400340953,0.012941632061782926,true,-17
end,0C767728990EF178,electric_bike,2024-12-17 12:29:04.856,2024-12-17 12:39:37.877,40.763604677958625,-73.98917958140373,40.752643,-73.974996,casual,0.017925745873039852,0.00755553094850924,false,-19
end,DC38C3325FE6D024,electric_bike,2024-12-17 08:45:45.001,2024-12-17 09:02:03.588,40.75660359,-73.9979009,40.77118287540658,-73.96409422159195,member,0.03681639672689711,0.017374577254078788,false,-19
start,99B69C0C38CCCBDF,classic_bike,2025-01-07 17:49:16.339,2025-01-07 17:50:51.585,40.77579376683666,-73.9762057363987,40.77579376683666,-73.9762057363987,member,0.0,0.00868880072610592,true,2
end,8BA781AD00E2409A,electric_bike,2025-01-13 07:14:35.313,2025-01-13 07:20:15.55,40.75492,-73.98455,40.76227205,-73.98788205,member,0.008071876882423596,0.013788491206422344,false,8
start,13A50BB40C68F4DD,electric_bike,2024-12-20 16:10:27.669,2024-12-20 16:16:30.175,40.76019252,-73.9912551,40.7746671,-73.98470567,casual,0.015887369181256574,0.011503733578780281,false,-16
start,F9DE0420A41EE6FA,electric_bike,2025-01-23 14:21:22.813,2025-01-23 14:25:57.233,40.76341379,-73.99667444,40.75516719072139,-74.00059908628464,member,0.009132866369410181,0.010617121041420919,false,18
start,D1E4457931DD3FD7,classic_bike,2025-01-15 17:40:50.26,2025-01-15 17:50:46.961,40.76167,-73.98256,40.77492513,-73.98266566,member,0.01325555111462477,0.00679264274596174,false,10
end,C0C8C9CB06B44E17,electric_bike,2024-12-03 15:10:14.522,2024-12-03 15:14:59.821,40.75640548,-73.9900262,40.752568,-73.996765,casual,0.0077548486890671176,0.014525768495968136,false,-33
start,11DE49A5512AB3D4,electric_bike,2024-12-20 21:07:38.303,2024-12-20 21:10:15.433,40.77862688,-73.95772073,40.7835016,-73.955327,member,0.005430730926070316,0.018420012302970547,true,-16
start,8815F09B9E31F229,electric_bike,2024-12-06 07:53:46.893,2024-12-06 08:00:18.385,40.74487634,-73.99529885,40.732647,-73.99011,member,0.01328461219449027,0.02719616661401986,false,-30
end,41196D71272675C1,electric_bike,2024-12-01 12:50:18.935,2024-12-01 13:05:38.939,40.78275,-73.97137,40.749156,-73.9916,member,0.039214917263721796,0.016970554951599444,true,-35
start,1B51CB749C929988,electric_bike,2024-12-19 18:57:52.046,2024-12-19 19:05:03.647,40.76171227910671,-73.98655101656914,40.76087502,-74.00277668,casual,0.0162472507392262,0.00829010774594792,false,-17
end,241B769BFB3C97E9,electric_bike,2025-01-30 19:38:24.034,2025-01-30 19:45:57.101,40.765959181657976,-73.98313522338867,40.751873,-73.977706,member,0.015096257162142517,0.0030555137132152396,false,25
end,9744B1F1E32319B2,electric_bike,2024-12-11 09:58:13.986,2024-12-11 10:01:56.95,40.753773368360385,-73.99937599897385,40.745686,-74.005141,member,0.009931805668057299,0.02055454467916928,false,-25
start,2A588B452ACBCE18,classic_bike,2025-01-29 07:45:03.639,2025-01-29 07:51:24.074,40.7639089,-73.9477213,40.7552433,-73.9485678,member,0.008706847053326663,0.011968087687679825,true,24
end,FAEFF3285702FB9A,electric_bike,2025-01-22 12:40:17.614,2025-01-22 12:47:27.118,40.7785669,-73.97754961,40.7667405590595,-73.9790689945221,member,0.011923542651702868,0.010730815059464958,true,17
start,2056BB33DCA7BCE2,electric_bike,2024-12-05 05:41:04.538,2024-12-05 05:47:07.618,40.75640548,-73.9900262,40.742684734875695,-73.98671329021454,member,0.014115035175751592,0.014525768495968136,false,-31
start,C262532F42B547C3,electric_bike,2024-12-19 08:12:37.51,2024-12-19 08:24:06.909,40.74475148,-73.99915362,40.75724567911726,-73.97805914282799,member,0.024516973278576378,0.02879543502868218,false,-17
start,B198E1FCC016AC5B,electric_bike,2025-01-29 19:11:32.294,2025-01-29 19:19:01.234,40.75660359,-73.9979009,40.770513,-73.988038,member,0.01705134842052778,0.017374577254078788,false,24
start,9E67D8FD02031E3E,electric_bike,2024-12-20 05:34:14.864,2024-12-20 05:40:41.533,40.7689738,-73.95482273,40.7806284,-73.9521667,member,0.011953417775719373,0.010626657554512465,true,-16
start,485F1E41A46FDA61,classic_bike,2024-12-15 11:29:51.395,2024-12-15 11:36:16.59,40.7724607,-73.9468208,40.775744,-73.9563752,member,0.010102802494851511,0.0178825766580244,true,-21
end,B5412FC1C16C334D,classic_bike,2025-01-07 08:02:37.383,2025-01-07 08:04:33.86,40.75527307,-73.98316936,40.75354681867074,-73.97896572947502,member,0.004544276976851713,0.012931107971364647,false,2
start,57DAC00EC7AAE09F,electric_bike,2024-12-06 17:40:26.966,2024-12-06 17:57:00.998,40.76009437,-73.99461843,40.75206862,-73.96784384,member,0.027951589091331334,0.01288915323629147,false,-30
start,F37AFBAE7A18FEB7,classic_bike,2024-12-20 09:35:51.803,2024-12-20 09:41:24.322,40.74737075646803,-73.94777297973631,40.7485,-73.941275,member,0.006595371984049437,0.015978094307765166,false,-16
end,E3F61C5F2C3D8AD8,classic_bike,2025-01-13 13:26:58.479,2025-01-13 14:15:10.516,40.749498546025194,-73.97729203113158,40.6728155,-73.98352355,member,0.07693582634319115,0.015997856589294427,false,8
start,7CB536882A6AC6AD,electric_bike,2025-01-12 13:04:27.533,2025-01-12 13:25:00.088,40.7727966,-73.95577801,40.75892386377695,-73.96226227283478,member,0.015313343032295649,0.013787036035543198,true,7
start,8DB5760598334A6D,electric_bike,2025-01-25 06:15:51.924,2025-01-25 06:21:48.569,40.77536905,-73.94803392,40.7869946,-73.94164802,member,0.01326397872481809,0.019465828533841722,true,20
end,E43FC165EF8CFED8,classic_bike,2024-12-19 17:04:04.625,2024-12-19 17:23:05.5,40.74394314,-73.97966069,40.70960089363537,-74.00655090808868,member,0.04361735565375117,0.02203696582235731,false,-17
end,7BCB6868A7F3DE12,electric_bike,2024-12-18 12:20:25.952,2024-12-18 12:29:22.189,40.7606597,-73.98042047,40.7505853470215,-73.9946848154068,member,0.01746322243516112,0.006901382271325548,false,-18
start,F600AB9A79DBB027,electric_bike,2024-12-11 16:35:38.933,2024-12-11 16:42:46.899,40.74665,-73.99392,40.739445,-73.976806,casual,0.018568818513847583,0.025028378128524254,false,-25
start,69F5D26885EF8F75,electric_bike,2024-12-18 07:05:53.948,2024-12-18 07:16:24.078,40.77677702,-73.9590097,40.76017739537783,-73.98486793041229,member,0.03072776623271321,0.01621649966615682,true,-18
start,3CCF31C2DC1CE0AD,electric_bike,2024-12-06 19:23:57.813,2024-12-06 19:34:47.137,40.752568,-73.996765,40.76695317,-73.98169333,casual,0.02083478707637411,0.02066180823538645,false,-30
start,A26657DF049AFE77,electric_bike,2025-01-20 14:57:18.565,2025-01-20 14:59:53.069,40.7454973,-74.00197139,40.74005708567285,-74.0052741765976,member,0.00636430131550682,0.0291919029036113,false,15
end,288239CDE69970E1,electric_bike,2025-01-14 15:37:56.318,2025-01-14 15:45:10.018,40.746202,-73.971822,40.74394314,-73.97966069,member,0.008157665684231425,0.016934427684927464,false,9
end,ECE49B4C30F7A944,electric_bike,2024-12-12 18:18:19.034,2024-12-12 18:35:03.113,40.7459849,-73.98629487,40.76313,-73.96527,member,0.027129312791264883,0.022706645861593582,false,-24
end,4A8C4D6C45708843,classic_bike,2025-01-28 09:32:51.856,2025-01-28 09:42:34.278,40.7462009,-73.98855723,40.7390169121,-74.0026376103,member,0.015807175318190144,0.023378271447825227,false,23
start,AA07EF787671856D,electric_bike,2025-01-01 01:26:24.143,2025-01-01 01:31:56.849,40.74345335,-74.00004031,40.74069317733043,-73.98160636425018,casual,0.018639444977605016,0.030334871521961085,false,-4
start,7B6B07C5EC4783EA,electric_bike,2025-01-23 15:25:45.649,2025-01-23 15:32:55.889,40.75992262,-73.97648516,40.76019252,-73.9912551,member,0.01477240581671895,0.006066610847235772,false,18
end,DA430AE4E91FF0D4,electric_bike,2024-12-19 19:38:03.946,2024-12-19 19:45:35.126,40.77801203,-73.95407149,40.78585105291389,-73.95482444378061,casual,0.007875101246349058,0.019257459602820114,true,-17
start,82DDCF2557859739,electric_bike,2024-12-25 13:56:38.266,2024-12-25 14:09:08.593,40.77492513,-73.98266566,40.7734066,-73.97782542,member,0.0050728548785104275,0.005400136431674764,true,-11
end,F0CB1862045C0D28,electric_bike,2024-12-01 16:48:47.637,2024-12-01 16:51:56.574,40.74848023448579,-73.98255586624146,40.7462009,-73.98855723,member,0.006419636489745323,0.01896418175081538,false,-35
end,7BAE0A54981C48B3,classic_bike,2025-01-22 15:18:48.893,2025-01-22 15:37:08.94,40.7781314,-73.96069399,40.7923272,-73.9383,member,0.02651436451737213,0.016818059348727456,true,17
start,E4ACA44AD559219E,classic_bike,2024-12-07 14:15:21.885,2024-12-07 14:25:18.968,40.7546011026,-73.971878855,40.76171227910671,-73.98655101656914,member,0.016304636040724307,0.009204595877373324,false,-29
start,4B9D4EE8AA7F0D4F,electric_bike,2024-12-10 08:49:42.729,2024-12-10 08:59:16.689,40.76500525,-73.95818491,40.74322681432173,-73.97449783980846,member,0.027210511563153076,0.005669601656508555,true,-26
start,88C597F60A2C487A,classic_bike,2024-12-04 21:54:23.328,2024-12-04 21:58:12.6,40.7459849,-73.98629487,40.749156,-73.9916,member,0.006180637469305802,0.022706645861593582,false,-32
start,563A9AFDFA6408D3,electric_bike,2024-12-10 17:01:09.644,2024-12-10 17:16:29.525,40.749156,-73.9916,40.720747,-73.986274,member,0.02890393670419149,0.02182236709634592,false,-26
start,FCC1AA15F29BC34C,electric_bike,2025-01-24 07:34:57.258,2025-01-24 07:44:46.177,40.7575699,-73.99098507,40.7734066,-73.97782542,member,0.020590712834001566,0.013820250644856936,false,19
end,BC9D514627177F49,electric_bike,2025-01-02 07:20:52.013,2025-01-02 07:27:57.838,40.7728384,-73.94989233,40.75892386377695,-73.96226227283478,member,0.018617996778339283,0.0163319132850031,true,-3
start,0CA5083BC5C61D42,electric_bike,2025-01-30 08:41:06.213,2025-01-30 08:56:30.471,40.7801839724239,-73.97728532552719,40.746872,-74.00821,member,0.045453525694052616,0.012324993281807346,true,25
